track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11
st12-jangan_pernah_berubah,intro,Dm,vi,0.487619048,3.529433107,-792.95667,115.144394,12.733287,25.978228,2.8028338,14.950857,9.365319,5.1387367,-3.6491055,0.46914753,3.84754,6.4297357,0.09332952,75.839874,31.442175,13.746739,7.886508,5.475914,6.384471,5.684609,3.9768248,4.4032364,7.3998756,6.870974,5.0384493,4.76696,0.33316523,0.48561627,0.83336264,0.37647456,0.33823696,0.3552604,0.4091437,0.30268008,0.35371393,0.80641097,0.26240852,0.27097875,0.1951197,0.2538591,0.22815187,0.24470937,0.21257591,0.22174278,0.19700666,0.20231327,0.16930495,0.23660444,0.17305642,0.16928238
st12-jangan_pernah_berubah,intro,Dm,vi,3.529433107,6.640907029,-806.30273,114.54054,7.892654,18.521168,5.529923,9.368579,6.187289,4.727304,-0.6303236,1.5254071,-0.36889443,6.192472,1.4363788,44.37531,21.113207,11.826563,7.569126,8.842014,5.6431417,7.256047,5.1260824,5.6821585,6.2232976,7.576532,5.6565967,4.6272397,0.40626082,0.5474515,0.8485743,0.36419263,0.35703564,0.40898898,0.50153726,0.37093565,0.35563377,0.91567236,0.32037595,0.33457527,0.17962436,0.2889249,0.22085279,0.19571419,0.21709426,0.20158128,0.2310086,0.17793804,0.20635594,0.1409941,0.18651251,0.17825113
st12-jangan_pernah_berubah,intro,Dm,vi,6.640907029,9.868480726,-110.99711,160.50275,-80.81786,61.2173,-2.281838,3.9587176,10.639892,1.9903567,-2.9928136,-12.294814,-7.2458334,-1.1102622,-1.1361067,72.83662,29.204397,27.568869,16.113523,12.856463,8.871618,7.2827597,8.219289,7.3268623,6.088631,6.594078,6.034023,4.3125806,0.151079,0.22433329,0.6077558,0.16593428,0.30469045,0.23041499,0.15668401,0.16617492,0.20589802,0.9943612,0.2045226,0.18914892,0.084617294,0.07851479,0.2037403,0.079324186,0.1279844,0.19437076,0.09136503,0.10451924,0.10147675,0.024738174,0.16242915,0.12011806
st12-jangan_pernah_berubah,intro,Gm,ii,9.868480726,12.910294785,-100.122055,148.40065,-65.268,52.05556,4.2626085,1.8538365,7.3234825,-0.9802252,-5.7859936,-14.918086,-6.487338,-5.239034,-5.553234,44.410454,25.789526,25.445486,17.531446,13.343608,7.460855,8.633558,6.1714106,6.625806,7.351478,7.92174,8.538999,7.172621,0.15567403,0.18245105,0.77487236,0.18642998,0.17103751,0.22059865,0.18845934,0.6199434,0.33094138,0.6713935,0.526501,0.21744896,0.07861961,0.09650011,0.1743094,0.08263805,0.09931669,0.101017326,0.09116144,0.36496505,0.17030986,0.2640963,0.25542772,0.08641237
st12-jangan_pernah_berubah,intro,Dm,vi,12.910294785,16.091428571,-94.6141,150.3838,-90.65222,66.28769,-11.616082,5.188908,3.5096211,2.886582,-4.90894,-13.065953,-7.509526,-2.2445488,-1.5177577,30.365913,13.961613,13.600474,10.2572,9.697216,7.146355,7.3808517,5.063724,5.8260994,5.5089397,5.9235005,5.4963818,4.9825015,0.19166929,0.29749247,0.64120996,0.22872818,0.42527026,0.32250607,0.18100855,0.21770592,0.24623938,0.9752941,0.20838584,0.19724219,0.11009163,0.13752632,0.20616782,0.14053008,0.22845297,0.27240804,0.12836377,0.14565109,0.11888977,0.0628315,0.11264364,0.11733308
st12-jangan_pernah_berubah,intro,Gm,ii,16.091428571,19.063582766,-110.22081,134.27055,-60.880127,47.23233,4.9657807,-0.28143263,2.6148863,2.474896,-5.9442816,-14.249862,-11.984175,-9.322786,-9.350382,35.940083,27.950935,32.325115,16.783302,12.620848,8.847897,7.240127,5.5721,4.5291343,6.0213504,6.9896436,9.120745,6.723353,0.14859675,0.15264848,0.6669271,0.16457891,0.16935478,0.23656714,0.18062177,0.64331436,0.23250367,0.5080286,0.5793563,0.20781608,0.10848916,0.12261506,0.20264888,0.093447976,0.14733401,0.16535434,0.14284723,0.38540506,0.1109763,0.19704229,0.3451294,0.09280362
st12-jangan_pernah_berubah,verse,Dm,vi,19.063582766,22.337596372,-251.51155,188.13899,-25.971899,17.153337,33.999237,4.3847632,-3.1424062,0.06584201,-10.044181,-15.778489,-7.831284,-5.066644,-15.593733,70.849304,26.386745,22.64468,11.408759,14.268755,7.1902847,5.7306113,4.494153,6.852506,6.801792,4.7644267,4.899631,4.1947784,0.081704006,0.10423304,0.6873411,0.09940373,0.13596974,0.21953167,0.11373544,0.6325527,0.15427521,0.9707373,0.08770122,0.086271726,0.03796705,0.050665643,0.18586098,0.043024138,0.05013384,0.16577654,0.08547499,0.24386476,0.0862412,0.09306204,0.050737463,0.060294624
st12-jangan_pernah_berubah,verse,Am,iii,22.337596372,25.42585034,-393.18933,192.92705,-64.598526,24.293842,30.323206,-1.5688298,-8.101406,-6.367908,-10.597926,-25.207912,-21.892883,-14.474618,-10.770707,46.026657,11.497222,23.107487,16.358757,8.931495,7.780446,6.6579475,5.853696,6.0671453,5.4589844,7.7359333,6.114029,7.108742,0.5851924,0.09960408,0.17794576,0.06696577,0.4855389,0.086861394,0.061458923,0.12865086,0.18034151,0.97024274,0.13054496,0.14517854,0.356954,0.046054773,0.13965878,0.043946743,0.23877431,0.06408878,0.040489648,0.102566496,0.14193618,0.0652564,0.09655196,0.07646984
st12-jangan_pernah_berubah,verse,Gm,ii,25.42585034,28.653424036,-404.16266,188.0315,-75.62042,25.845888,28.015453,7.1269627,-11.740079,-7.7909327,-10.798167,-21.937227,-17.767418,-16.104895,-18.155949,42.123714,16.631075,21.218657,12.931273,10.1137,7.6109858,7.2741604,7.446053,8.106285,7.2866607,5.7816024,5.016194,6.2457724,0.10482374,0.123425536,0.7416722,0.09108922,0.10973025,0.17662644,0.18151146,0.7918571,0.1783235,0.31715378,0.4002131,0.20643494,0.06286762,0.08711933,0.28498438,0.07481876,0.07926325,0.13402657,0.08520569,0.23336303,0.1678647,0.1604141,0.28382522,0.07425846
st12-jangan_pernah_berubah,verse,Dm,vi,28.653424036,31.672018141,-389.58392,181.57697,-77.75006,28.057722,31.06553,1.9298818,-9.159763,-13.374236,-21.840504,-31.131016,-10.939149,-4.4701962,-20.245125,39.78591,13.642724,18.342218,11.437551,12.026468,8.128222,7.7565923,5.2564654,7.242351,7.3588405,6.385494,4.6700234,6.1047387,0.088765465,0.08933489,0.5860475,0.1213281,0.092822455,0.6818478,0.0837695,0.086217724,0.11492982,0.878349,0.118559994,0.07555372,0.03529119,0.051010586,0.2620448,0.06400908,0.045071367,0.25698686,0.055521216,0.051142905,0.083242856,0.21253173,0.08845393,0.043192744
