track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
st12-jangan_pernah_berubah,intro,Dm,vi,0.487619048,3.529433107,-230.63094,173.04384,-28.706701,23.905466,7.3797855,2.7692094,6.9170856,-0.5935389,-2.160409,5.02811,8.156653,3.4755764,-7.3032866,81.841835,38.324112,14.737636,11.640934,12.86217,5.231249,7.021045,5.175847,4.0985928,6.5659246,3.9777641,5.810394,6.0166717
st12-jangan_pernah_berubah,intro,Dm,vi,3.529433107,6.640907029,-232.85683,184.40329,-25.646553,20.242275,8.184786,3.239543,3.9221861,-3.664846,0.7341572,8.257887,4.0115643,-2.909003,-8.865866,60.939808,21.682743,15.192997,8.867324,12.257583,5.577568,6.2756577,5.9282246,5.560302,4.1557255,3.464099,5.9214125,5.2611017
st12-jangan_pernah_berubah,intro,Dm,vi,6.640907029,9.868480726,-324.5213,160.40575,-16.052607,-0.22881044,-5.6887956,-10.323709,-17.472008,-7.1903853,-3.5752625,0.4095325,2.9878862,3.41488,-3.0940583,84.14449,19.442278,28.867207,11.687319,8.906736,8.071925,10.862452,7.362774,8.81113,5.031516,4.4559536,5.054067,4.9109893
st12-jangan_pernah_berubah,intro,Gm,ii,9.868480726,12.910294785,-314.69077,173.654,-15.015213,4.512657,-1.5476303,-4.609684,-11.392375,-3.1757474,-2.8959615,-0.7534721,3.4399736,1.8120514,-6.148392,73.76442,12.339731,28.793816,8.617535,12.93174,7.9609127,10.081046,7.881078,7.180066,6.3715134,5.7962484,5.8814836,5.224989
st12-jangan_pernah_berubah,intro,Dm,vi,12.910294785,16.091428571,-305.6152,190.275,-5.8039308,10.61509,6.0236754,-0.9365747,-8.308309,1.2491771,-0.32894853,0.525488,5.722517,5.2794495,-0.94825,51.42863,14.108734,22.806675,12.219324,9.663602,10.225979,11.824509,8.880203,7.9659724,8.757961,6.1199393,3.9427087,4.3123074
st12-jangan_pernah_berubah,intro,Gm,ii,16.091428571,19.063582766,-320.48328,185.14142,-0.7129261,7.175784,2.9211593,1.9187872,-3.4790685,3.823916,1.0178602,-0.9703516,4.111649,3.6487813,-3.6431572,67.12588,22.523033,29.271093,12.213278,12.391524,9.888458,10.729703,7.003375,6.564904,7.2277164,5.6968727,6.4562597,6.0795546
st12-jangan_pernah_berubah,verse,Dm,vi,19.063582766,22.337596372,-486.0647,178.30576,11.665707,13.697544,11.3357935,23.893528,6.241741,8.122321,-1.6031647,-1.283001,12.445681,6.495859,0.8283354,106.069565,45.10244,21.26674,6.7833033,8.030521,8.86229,5.7861323,6.1340265,5.6400757,4.741317,6.558982,4.0190697,4.7102494
st12-jangan_pernah_berubah,verse,Am,iii,22.337596372,25.42585034,-859.7144,90.49959,15.358956,15.2874365,13.186836,10.18867,3.7709858,7.1309614,-1.6621351,-0.07292425,4.554907,0.84177303,-4.039252,87.09891,45.613064,10.344312,8.402867,5.9057403,5.7194285,5.2520356,6.9970903,3.153224,4.129094,6.8597655,4.045192,5.02002
st12-jangan_pernah_berubah,verse,Gm,ii,25.42585034,28.653424036,-853.5598,65.67171,11.203625,5.160918,9.204585,6.900976,-2.8106031,-0.99161124,-7.1264567,-2.10164,-3.3995972,-6.1020136,-5.9982104,34.472076,18.815601,9.495571,6.9150996,6.294663,7.3133216,4.969658,5.8041396,5.039269,4.469604,4.4472337,5.3915076,4.427054
st12-jangan_pernah_berubah,verse,Dm,vi,28.653424036,31.672018141,-889.4281,52.39559,7.0508676,4.6053696,10.637812,7.68491,-0.059122916,-1.3887846,-5.4565754,0.30030432,1.6189873,3.0857084,-5.7565303,62.40651,18.725468,7.363692,5.138884,6.5464225,4.014416,4.7342315,6.151136,5.4300365,4.4535413,4.2417717,3.6599243,3.5845652
st12-jangan_pernah_berubah,verse,F,I,31.672018141,34.806712018,-842.86884,58.97295,7.9668474,7.023003,13.83777,1.5757878,-4.3546767,-3.5809572,-7.0770597,-4.952562,-4.2133102,0.37276912,-6.632712,39.54054,23.255293,6.88456,7.004381,6.975571,5.307523,5.5885167,4.9052696,4.3696775,6.131642,4.146291,3.723425,4.428432
st12-jangan_pernah_berubah,verse,Gm,ii,34.806712018,37.918185941,-901.6603,59.452785,6.991669,4.0797706,11.068479,6.1757994,-0.91461605,0.566806,-3.769085,-2.8275256,-4.253603,-0.38006932,-2.8715365,40.010303,14.420067,7.1678357,6.6355295,6.438729,5.3124433,4.6561995,4.3792367,4.382197,4.8714256,4.483366,4.330735,4.4787197
st12-jangan_pernah_berubah,verse,A,III,37.918185941,44.048253968,-816.7371,82.420044,11.528666,5.9461846,6.6448,8.675354,-1.3100953,1.3219686,-4.203937,-3.0680747,0.7479517,2.6549323,-2.7900195,56.27818,23.68493,10.871838,8.791857,10.101843,8.178384,7.4189177,5.461772,6.9295444,6.809996,5.193371,5.1054387,5.363001
st12-jangan_pernah_berubah,verse,Dm,vi,44.048253968,47.25260771,-748.0664,110.51954,19.831173,6.1800046,5.444184,9.523344,0.5916479,0.91991043,-12.7252865,-4.4031587,-1.1001881,1.9170501,-3.2297833,40.723972,16.966537,8.003436,7.343449,10.74553,6.8846574,5.0203576,5.918535,5.5319624,6.1290936,5.5159526,4.942212,5.9415326
st12-jangan_pernah_berubah,verse,Am,iii,47.25260771,50.340861678,-683.94666,130.88608,4.8981485,10.296583,13.2099,9.814221,3.2418096,2.1709564,-3.7662637,-2.9847527,1.0677105,-0.5564355,-5.6401796,67.7989,29.314186,18.140425,9.705074,6.0918884,6.871764,4.9961495,6.4296007,4.1441994,5.6667523,5.914864,3.6692767,3.8323538
st12-jangan_pernah_berubah,verse,Gm,ii,50.340861678,53.49877551,-403.4319,180.54987,24.758902,24.185152,19.93724,21.605482,11.883242,13.383511,2.1349812,-3.0273616,12.86275,-0.2480956,-3.118756,30.319962,17.073906,6.832329,12.097507,6.19251,4.1697044,5.0729165,4.254088,5.0010824,4.131037,4.8747973,4.701459,3.65737
st12-jangan_pernah_berubah,verse,Dm,vi,53.49877551,56.587029478,-758.73315,74.068474,22.04466,9.51031,9.739566,5.743322,0.04769869,-3.2382767,-6.178488,-3.3735821,2.3478653,2.7288127,-2.7506464,61.91895,26.370096,12.119515,7.878057,7.6434665,6.076923,4.811486,5.086412,5.086896,3.8480852,4.330155,3.705908,4.224273
st12-jangan_pernah_berubah,verse,F,I,56.587029478,59.698503401,-796.4672,83.73807,16.284998,13.971609,12.667192,0.83060014,-3.706752,-0.9331655,-9.04449,-1.9575995,2.574711,1.5175912,-8.1997175,39.49816,17.304596,8.378505,8.431749,6.8741336,5.8082266,5.234019,5.8670096,4.948736,5.163278,4.5729322,4.1778417,4.8061604
st12-jangan_pernah_berubah,verse,Gm,ii,59.698503401,62.902857143,-813.42755,83.49748,9.7920065,8.0189,12.734281,4.447054,-0.44602704,0.6974898,-3.6812015,-0.6601641,-0.5341946,-1.7923404,-6.9062057,37.5183,11.966731,11.669371,9.109569,8.194025,5.780579,5.3575873,6.189164,4.589365,5.776218,4.948977,5.6947694,4.8225026
st12-jangan_pernah_berubah,verse,A,III,62.902857143,69.009705215,-804.3065,86.053375,15.887192,10.050723,13.183822,5.3372707,0.68673587,1.9537947,-6.792397,-3.7338347,0.7270249,0.890422,-5.5937667,36.264236,13.70115,11.407672,6.257393,7.102385,5.1906376,5.622702,5.8533,5.3031077,5.51048,4.7696967,5.115689,4.4819894
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,69.009705215,70.658321995,-767.85895,77.71588,23.430569,11.140939,5.290437,7.9049582,-0.4018948,0.57854205,-6.6226635,-2.4009876,-0.36435774,-2.2229097,-5.302462,32.776638,12.172462,9.497637,6.199737,6.8608184,7.6662087,5.5310845,4.63238,6.8007674,5.056991,3.7749236,6.1023912,5.8489013
st12-jangan_pernah_berubah,pre-chorus,C,V,70.658321995,72.190839002,-772.94476,86.4337,28.276339,14.645063,6.063405,3.5073411,-0.8047757,-0.24519633,-14.287376,-7.231448,-4.1736073,-4.5013003,-2.9479167,31.6793,8.965209,10.807769,6.7108493,7.5352387,6.447522,6.0982924,4.949151,6.166615,5.1216087,4.5972857,4.84998,4.4966564
st12-jangan_pernah_berubah,pre-chorus,F,I,72.190839002,72.98031746,-744.2561,73.519485,22.380085,12.295984,-0.28661665,3.430643,-2.6976898,-6.3922224,-15.481789,-0.7935441,-3.4762433,-5.413937,-2.5041516,25.927866,4.8541102,7.018259,4.5232577,3.7359977,4.4678397,5.7383327,3.299173,3.8241823,3.8292303,3.739632,4.3516736,4.1175017
st12-jangan_pernah_berubah,pre-chorus,Em,vii,72.98031746,73.793015873,-737.3603,84.647194,20.772789,10.693633,2.7978609,2.358304,-2.6152449,-3.071621,-11.241697,0.9019959,-3.276753,-0.13382936,-7.157161,26.738232,16.556984,8.267561,5.245139,4.599499,3.9360356,4.2369003,4.186045,4.1235247,5.68378,8.151503,5.050818,4.6102433
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,73.793015873,75.348752834,-761.41425,77.04076,20.252073,13.62173,7.640522,3.2450442,4.8538046,1.6570257,-8.61115,-2.9492314,-1.0406474,-1.1813021,-6.870827,26.670803,8.323933,7.825163,6.285513,4.8802695,4.8140574,6.097319,4.5036316,4.758905,4.6930223,4.0608454,4.5907145,4.1539183
st12-jangan_pernah_berubah,pre-chorus,Em,vii,75.348752834,76.834829932,-766.31213,76.66913,21.270582,15.292856,5.720233,2.9207025,-1.3600897,1.2033695,-8.608785,0.5905436,-5.952561,-4.215073,-7.304406,25.322626,14.378093,8.116412,7.471799,4.8820405,6.975279,6.266924,5.797316,5.909463,8.131462,6.2715025,5.237943,4.2552752
st12-jangan_pernah_berubah,pre-chorus,A,III,76.834829932,78.390566893,-767.2586,82.733696,23.853746,11.058522,6.552705,4.6019783,-0.72313535,3.146618,-11.465163,-1.7673349,-0.968743,-4.9081883,-6.735371,32.321552,7.242027,9.225327,8.71007,5.6676354,5.7938457,5.8160214,5.395072,6.734148,6.2439094,5.291347,6.019964,5.109902
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,78.390566893,81.478820862,-770.6257,76.56517,17.552094,14.723439,6.0888186,1.7806121,2.3654852,3.205516,-7.498012,-4.1606193,-2.175677,-1.1747969,-7.930788,30.359455,10.108935,6.729551,6.0327964,5.3207426,4.9915714,4.7410445,6.304309,5.580252,4.5881767,4.4141407,3.722581,3.9841084
st12-jangan_pernah_berubah,pre-chorus,Am,iii,81.478820862,84.613514739,-768.4525,66.93821,21.072979,12.836436,5.1579776,0.42154667,0.55521476,0.26050833,-9.132536,-2.4867456,-4.1194715,-0.84151554,-4.9428186,32.307667,15.529246,10.068489,6.853265,6.4150667,6.04972,6.1716266,5.68192,5.667453,4.4624476,5.095469,4.2363076,4.499515
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,84.613514739,87.771428571,-755.2807,69.583405,20.039968,10.031057,3.2054222,1.2289582,1.0334662,-0.059572093,-12.04575,-3.3632061,-4.5608597,-3.3002212,-7.0022483,24.980347,8.434658,7.8925896,7.7609544,6.878991,5.052321,6.356886,5.6778016,4.8730416,5.643683,4.3176723,5.095943,4.098815
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,87.771428571,89.303945578,-756.2444,69.281944,18.988735,12.52283,2.5733662,-2.1548285,-5.5655947,3.0197709,-10.066093,0.12176807,-8.655451,-6.5558333,-5.0965757,20.449339,10.103006,7.2076154,6.9989963,6.4830747,5.879463,4.8206763,5.1701436,4.224346,4.7352138,5.271925,4.475508,4.8100348
st12-jangan_pernah_berubah,pre-chorus,A,III,89.303945578,90.85968254,-738.15497,69.669846,20.522984,6.2570486,5.202716,3.4438195,0.39248967,3.8724716,-8.624106,-1.8620061,-6.420201,-0.39163297,-3.615435,23.988644,12.223195,7.542926,7.3932405,6.4576745,4.8018403,7.348178,5.702824,6.6135674,5.8229246,4.5185313,3.8818069,4.552316
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,90.85968254,93.947936508,-718.37976,73.703,13.7639885,10.9617,2.692458,-0.8921338,1.4937241,-3.3916957,-12.366714,-1.2486345,-5.1342254,-3.8967276,-8.434002,27.165321,13.64191,10.730474,6.247963,6.423897,6.353598,6.436523,5.2383533,5.4610796,5.472214,4.772136,4.4359093,4.5645137
st12-jangan_pernah_berubah,chorus,Bb,IV,93.947936508,95.480453515,-728.4476,67.27854,14.954556,15.319777,-2.5406048,-2.316249,1.48327,-0.16052787,-9.580534,-2.8627582,-4.9930644,-0.9782173,-7.1021547,24.019712,11.541136,8.380562,6.7456293,7.4294753,4.7044377,4.2053814,5.5683475,5.157318,6.616742,5.2644453,5.131082,4.0607767
st12-jangan_pernah_berubah,chorus,C,V,95.480453515,96.989750567,-729.45215,74.33638,16.947748,9.429017,6.5696287,0.23901168,-2.2710702,-6.220286,-11.724546,-6.016564,-5.3718033,-3.7997522,-7.114765,26.992876,8.819313,7.791135,5.8310328,8.058574,4.6518373,5.0403776,5.1093035,4.7899556,7.1920886,6.425099,5.027955,5.0802155
st12-jangan_pernah_berubah,chorus,F,I,96.989750567,100.263764172,-731.61206,73.88827,15.206685,10.409398,4.2364354,-2.5047278,-2.854204,-3.2668123,-9.386126,-4.0175266,-3.7465646,-3.1086595,-8.078942,24.731567,9.704728,7.0227265,7.2772794,5.394539,4.935897,5.311409,4.9942794,4.874481,6.0340834,5.5867286,5.324109,4.5170503
st12-jangan_pernah_berubah,chorus,Gm,ii,100.263764172,101.680181406,-732.4617,74.06742,13.341072,11.377374,4.2525945,-1.1904751,-2.279139,-1.0520675,-8.097577,-3.0363321,-2.1594703,-1.7712467,-6.863008,24.182266,7.2144775,7.0533404,8.380728,4.6613374,4.749681,6.902811,5.026788,4.838558,5.7411237,5.3590956,4.505179,3.5188367
st12-jangan_pernah_berubah,chorus,A,III,101.680181406,103.235918367,-720.93207,76.987526,22.782822,16.848898,6.696407,1.78463,-2.6445384,-2.8802464,-13.32411,-5.2289157,-4.073854,-3.439785,-9.71272,24.315857,14.465275,6.9222097,8.298023,5.971026,6.431103,6.2354417,6.7363625,6.1707306,5.663631,6.3833895,3.694951,4.4318404
st12-jangan_pernah_berubah,chorus,Dm,vi,103.235918367,106.370612245,-710.31793,79.80716,14.0634985,12.46241,3.9187412,-0.37613273,-2.0215435,-5.9184103,-14.194839,-4.226899,-5.0533338,-4.2214723,-8.92823,26.587881,12.967155,8.55635,7.983275,5.6546783,6.938834,6.4739885,5.1658325,4.976974,6.0754213,4.8378596,5.27576,5.0708776
st12-jangan_pernah_berubah,chorus,Bb,IV,106.370612245,107.926349206,-715.08795,66.52684,17.411957,14.515137,-0.2717328,1.8637661,1.5914497,-0.58061534,-9.092881,-4.262879,-3.3925319,0.5102248,-3.2477863,19.383932,10.919126,6.568471,5.4142766,6.246912,5.5190578,3.8884056,5.6908293,6.6693053,5.819262,4.643345,3.8967035,4.1972523
st12-jangan_pernah_berubah,chorus,C,V,107.926349206,109.435646259,-716.6146,74.54618,12.88349,10.58499,6.216094,5.134749,-1.6936834,-2.6034126,-7.3774443,-3.656837,0.47577867,-0.9561225,-6.321842,22.395935,10.507198,8.715626,8.936095,6.0428987,4.7325573,6.411414,4.504508,5.3577614,5.339935,3.4728699,4.5409555,5.0133214
st12-jangan_pernah_berubah,chorus,F,I,109.435646259,112.593560091,-717.47894,73.2066,10.317591,12.914235,-0.8706394,2.7989736,-3.3737845,-4.475782,-7.682127,-2.6310103,-0.9884118,-2.8854597,-6.6307154,21.13703,9.778673,7.2147484,8.784212,6.039772,5.3306737,5.5953336,4.68231,5.426944,6.307697,4.0072684,4.520811,4.4556475
st12-jangan_pernah_berubah,chorus,Gm,ii,112.593560091,114.195736961,-710.4738,72.29087,4.8654094,9.97171,-5.5854926,1.1217539,-0.610462,-2.5673,-7.9243174,-6.3904395,-4.900423,1.0647283,-4.597386,12.910332,6.943738,5.4387174,9.700132,5.190394,4.4304,4.717793,5.1593113,5.3921323,3.3697314,4.217801,4.308893,4.508517
st12-jangan_pernah_berubah,chorus,A,III,114.195736961,115.681814059,-702.78827,78.02466,15.367403,10.246866,2.9202707,3.3861408,-4.492805,-3.2338436,-4.9700747,-4.4805317,-5.2431283,-2.4898992,-9.97911,17.775,13.83522,7.206043,6.7150583,6.4206977,6.5764956,6.306242,6.141499,5.8256,5.2111115,4.7568703,4.914738,4.123402
st12-jangan_pernah_berubah,chorus,Dm,vi,115.681814059,118.677188209,-711.88055,90.290115,12.629787,14.251416,2.8617446,-0.5236807,-3.7888305,-3.2279317,-4.9715123,-7.3999605,-6.5875273,-3.281294,-8.106746,21.862247,9.571321,7.2885065,6.10253,5.2153287,4.422908,4.4797916,4.64835,5.4625735,4.073961,4.2566605,4.1850142,5.066008
st12-jangan_pernah_berubah,interlude,Bb,IV,118.677188209,120.325804989,-594.05725,52.97484,6.752054,-0.8567931,-4.6490536,-0.71077067,1.7948556,5.4684653,0.69322526,-4.619438,-7.902349,-8.153774,-7.508962,104.13852,43.32178,22.18633,15.941817,14.289587,4.389188,4.4267554,9.630585,4.07961,4.130399,4.4082866,3.0665603,3.7855775
st12-jangan_pernah_berubah,interlude,C,V,120.325804989,121.904761905,-588.8343,98.05468,-5.585194,-6.5305676,-5.849348,-3.88929,-3.3302963,4.162065,5.1027417,6.4668207,-1.2525823,-8.484759,-13.162558,139.74135,43.451637,34.424747,14.037962,10.118907,5.6279335,7.2177205,6.4393024,4.5109644,6.6660514,7.6769857,7.4799027,4.326085
st12-jangan_pernah_berubah,interlude,F,I,121.904761905,125.039455782,-592.2013,37.080822,6.7919908,1.6463288,-2.038088,-1.0710182,-0.8614917,1.5248216,0.12916067,-0.5433196,-2.5223496,-4.559547,-5.7620487,95.45321,45.054554,17.399492,11.266467,11.27265,5.460571,4.642883,8.011716,5.300974,3.695249,2.8053622,3.9779367,4.879342
st12-jangan_pernah_berubah,interlude,Gm,ii,125.039455782,126.479092971,-362.78378,116.224075,-20.614378,-9.750883,-13.34405,-6.0072446,-12.599816,-3.6949162,2.1894693,13.577318,3.6500607,-5.5971684,-11.14032,138.93243,45.632675,34.551098,11.704898,9.997259,6.933753,10.114333,3.7192118,3.9205697,9.067353,4.376609,3.7913876,5.3545012
st12-jangan_pernah_berubah,interlude,A,III,126.479092971,128.150929705,-339.50427,98.230125,-20.273464,10.306924,-18.138685,-13.820229,-17.502861,-11.98895,-7.6861744,4.2506595,8.735632,4.328775,-3.4910634,156.63121,40.049282,32.455463,13.947849,15.067432,8.966996,11.764114,7.692027,6.825537,7.771426,9.147263,6.7628965,5.3726263
st12-jangan_pernah_berubah,interlude,Dm,vi,128.150929705,131.239183673,-510.4849,44.16723,0.25695595,2.6202452,-0.34366813,-2.4852355,-5.210395,-3.6576366,-4.734553,-1.8060768,0.74017465,1.8931234,0.6645309,114.93253,60.67816,16.765354,4.471871,6.084457,8.186962,10.13329,6.761133,8.814356,2.6041205,3.8510704,5.8153796,4.7155914
st12-jangan_pernah_berubah,interlude,Bb,IV,131.239183673,134.327437642,-736.7282,63.808098,7.743036,18.683378,7.7477646,-1.4223002,2.7951176,0.7594998,-1.8083931,-6.5368075,-3.450428,3.7400072,-3.8660114,22.77825,10.415709,6.2061872,6.5432434,5.809809,4.4263353,4.853537,4.3082385,5.263915,4.463076,3.9794993,4.1126647,3.676092
st12-jangan_pernah_berubah,interlude,Gm,ii,134.327437642,137.462131519,-748.1569,69.54945,11.180249,17.89949,7.8751464,0.4309913,4.618827,-1.4447798,-7.0058002,-9.37601,-6.724908,0.7528065,-5.302578,25.965822,13.1744,9.740947,5.759301,6.522055,4.719812,5.4423623,4.0736017,3.9915342,5.028036,3.9311857,4.1264315,4.4096513
st12-jangan_pernah_berubah,interlude,A,III,137.462131519,143.66185941,-691.0707,93.90292,5.495926,20.719318,7.8098416,0.40149722,3.1574466,2.1650355,-2.372969,-5.171461,-5.0685196,1.3738258,-3.487108,56.586567,32.45488,10.696544,7.9437656,7.0041184,7.870175,5.8309093,5.309396,5.350372,5.3626494,5.377553,4.3045735,4.7300844
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,143.66185941,145.287256236,-415.12338,190.7078,2.8798804,13.174309,3.273128,16.445997,-1.9667335,2.9572468,-7.4354796,-7.360802,0.27796364,-2.5726693,-4.9055142,114.69015,44.871735,20.299929,9.072596,8.989507,7.354674,5.8797727,5.6518955,8.126654,4.061659,6.4938984,2.474217,4.047752
st12-jangan_pernah_berubah,pre-chorus,C,V,145.287256236,146.842993197,-378.66925,177.03159,6.8885636,14.394664,10.122427,20.107311,4.1152134,0.7419582,-7.1639533,-5.4162207,2.7494557,0.27173424,-1.952946,109.43806,36.685814,18.792004,9.844227,7.509213,5.9187665,6.0176983,6.965678,5.8080635,7.164677,5.703241,4.664423,4.70313
